,0,1,2,3,4,5
11551,0j,(4.1484202496858025+0j),(2.2473923228407138+0j),(2.5564650016234163+0j),(-0.18613794217188728+0j),(-3.8129638311803493+0j)
11552,(7+0j),(-1.717790878776453+0j),(0.29183976325064204+0j),(-13.235879352849254+0j),(0.6724671364206302+0j),(1.8476192548971404+0j)
11553,(2+0j),(3.676708571714439+0j),(8.682029786470489+0j),(3.03910498239239+0j),(-1.120832625127529+0j),(-1.6544480717125638+0j)
11554,(5+0j),(-3.3706929645508463+0j),(6.28125416293957+0j),(1.2019826533156246+0j),(-0.8538150715127794+0j),(8.613450716385529+0j)
11555,(9+0j),(-5.088111603595695+0j),(-4.539687977793354+0j),(-4.377020242831647+0j),(2.7928590573456864+0j),(-6.542595406869567+0j)
11556,(5+0j),(2.7157497552196155+0j),(5.163256848344999+0j),(-2.6247577076957+0j),(3.206988406006549+0j),(0.6843260772911448+0j)
11557,(7+0j),(-4.506666716429518+0j),(-7.3444590205571485+0j),(-5.0426885309013905+0j),(0.9367709698694511+0j),(0.5588163869695201+0j)
11558,(1+0j),(-7.15918470349417+0j),(1.730216016082157+0j),(3.3429970319524136+0j),(-2.22471850310073+0j),(6.465492868258537+0j)
11559,(7+0j),(-0.6022847150285903+0j),(-8.071744334523581+0j),(-9.953531705780435+0j),(4.401417834892141+0j),(2.487293031027776+0j)
11560,(5+0j),(-5.097354912419714+0j),(-0.3106217336441171+0j),(-3.436236894171053+0j),(3.182922914574419+0j),(-2.1068942604372882+0j)
11561,(1+0j),(-7.3747291356644995+0j),(1.7902658627268129+0j),(1.7890717727979293+0j),(0.08829008169696399+0j),(1.5813625082148026+0j)
11562,0j,(17.70347614800577+0j),(-2.2363508878009197+0j),(1.524435818097815+0j),(1.3034936111412336+0j),(3.4556156478467948+0j)
11563,(3+0j),(3.8244599881579653+0j),(5.109507820129653+0j),(5.455235988271778+0j),(6.450031726706868+0j),(-2.1585089237323904+0j)
11564,(1+0j),(-7.723212641841513+0j),(2.2798842659948386+0j),(3.8151251533093773+0j),(-2.0264952322992+0j),(6.659816025731795+0j)
11565,(8+0j),(-0.17381122491831016+0j),(-5.00366178587065+0j),(1.8660784506167096+0j),(5.527245095005254+0j),(-7.520860580126175+0j)
11566,(1+0j),(-7.798732663684508+0j),(2.2855571476211565+0j),(3.3705976752940003+0j),(-2.1147378788223907+0j),(6.57286495647451+0j)
11567,(7+0j),(-7.469485229609819+0j),(-1.7512767132958704+0j),(0.42275457283858253+0j),(2.3116421287704894+0j),(1.7889902423118418+0j)
11568,(2+0j),(5.7797770152986745+0j),(4.959316060673751+0j),(-0.4533997065233394+0j),(-4.4489875303361135+0j),(-1.900846977640043+0j)
11569,(6+0j),(7.858730828747288+0j),(3.3378895798013786+0j),(-1.4392023755182168+0j),(-9.871271199082825+0j),(-9.66791811589167+0j)
11570,(3+0j),(-3.8173646852891174+0j),(4.879994844662417+0j),(-1.0264685553887516+0j),(7.277655711199751+0j),(-0.7409469091126466+0j)
11571,(5+0j),(6.494986154455799+0j),(4.800800724063754+0j),(0.7580747322607599+0j),(4.457246584709456+0j),(-2.679585440800179+0j)
11572,(4+0j),(1.4301167457170658+0j),(4.411870259764553+0j),(-10.728564913828752+0j),(-0.35095511038658217+0j),(-1.9675322034985119+0j)
11573,(4+0j),(3.713980520385623+0j),(-1.676876929373515+0j),(-5.526421308134371+0j),(-2.3665215788951106+0j),(2.483806902579012+0j)
11574,(7+0j),(-7.278484490888457+0j),(-2.4530221843015423+0j),(-5.070262758046778+0j),(0.010475745205232213+0j),(2.7983142831958494+0j)
11575,(5+0j),(-3.3863892603389365+0j),(-5.610204058104836+0j),(-2.907333566242066+0j),(2.1258800308123575+0j),(-3.7815141414826345+0j)
11576,(6+0j),(-1.6913421062523133+0j),(7.642658542474526+0j),(-0.09978393091872144+0j),(-3.74038541192777+0j),(-1.7568422142760454+0j)
11577,(6+0j),(3.5085458137991146+0j),(5.467305400767939+0j),(-1.4038193191622825+0j),(-9.834812684273542+0j),(-4.248051901449886+0j)
11578,(9+0j),(2.7477528823817736+0j),(-2.978199800591114+0j),(-1.6435935301349915+0j),(-3.1223541101777488+0j),(1.6348717313587648+0j)
11579,0j,(9.515024984759135+0j),(9.990318566936441+0j),(-7.368537152576693+0j),(6.791819994414628+0j),(6.6300972814177515+0j)
11580,(1+0j),(-8.493989282733777+0j),(1.984718283610391+0j),(2.243099169139061+0j),(-0.8909222920774966+0j),(5.521084032690896+0j)
11581,(6+0j),(4.845158836236614+0j),(-6.62578692607743+0j),(3.9254554376781456+0j),(-4.4172352443996195+0j),(-2.889978018082281+0j)
11582,(2+0j),(6.616162981604739+0j),(5.0225696718694035+0j),(-0.3386847438653853+0j),(-1.3206542502180945+0j),(0.8203697891637387+0j)
11583,(7+0j),(-3.9452771859490916+0j),(-7.707217203545127+0j),(-7.4429077854856285+0j),(0.4888022624027284+0j),(2.1872481654650278+0j)
11584,(7+0j),(-5.298376135184076+0j),(-3.2379382180526806+0j),(-7.99860769855919+0j),(0.8834762373575918+0j),(-1.8077058376651176+0j)
11585,(9+0j),(-7.068501441887576+0j),(1.4361401853664846+0j),(-1.7598872568002473+0j),(0.7644018167935337+0j),(-2.2785058472193627+0j)
11586,(1+0j),(-7.569843035263213+0j),(1.9622558533050685+0j),(3.5690940164268623+0j),(-1.6820373371973305+0j),(6.39636088152833+0j)
11587,0j,(4.602149797117305+0j),(0.5158774442917089+0j),(0.6469318665960743+0j),(2.305342252418492+0j),(-7.092469741517914+0j)
11588,(8+0j),(-0.05026117497628598+0j),(4.02371890243248+0j),(-5.1253684096651355+0j),(-0.4362381874215203+0j),(1.1396524510846386+0j)
11589,(9+0j),(-7.993647429399188+0j),(0.4110989591103528+0j),(0.9632269939714234+0j),(-0.40409902714209245+0j),(3.0547419315058097+0j)
11590,(3+0j),(3.8786028581209635+0j),(-4.120910108001094+0j),(12.861387172046031+0j),(6.1309148636775985+0j),(0.39726003564031376+0j)
11591,(3+0j),(0.6955468543376547+0j),(-6.779839634920887+0j),(7.9181434742533545+0j),(9.251576839195504+0j),(-0.9880154778834245+0j)
11592,(3+0j),(4.191112847755633+0j),(5.3702727362501115+0j),(-6.961509347552668+0j),(10.576735746575341+0j),(-2.589222742871093+0j)
11593,(2+0j),(4.727328666902365+0j),(1.1625368340046263+0j),(6.600161168634805+0j),(-7.179435350445905+0j),(-0.5431540423876398+0j)
11594,(3+0j),(-0.4358309439122114+0j),(-4.192636263475043+0j),(7.969164362641602+0j),(0.43798024819065273+0j),(2.605392364563828+0j)
11595,(3+0j),(-3.2990882363787337+0j),(-1.6769576295964652+0j),(3.6977532091319683+0j),(7.687186204225354+0j),(-2.480215445385888+0j)
11596,(8+0j),(-3.6355910316091826+0j),(-0.04062117404012817+0j),(-0.3560569207514314+0j),(4.114839026658277+0j),(-3.679380544081336+0j)
11597,(1+0j),(-8.147208616726104+0j),(1.7463455153027585+0j),(2.980622020922632+0j),(-2.0316021384390384+0j),(6.207279241427552+0j)
11598,(5+0j),(-4.232366191332682+0j),(4.104063442646457+0j),(-4.883778986701334+0j),(5.295390813051906+0j),(0.7738699627765052+0j)
11599,(7+0j),(0.8944584873204918+0j),(-10.490409575853317+0j),(-9.164755748238436+0j),(4.0247904675670725+0j),(2.5308644328472174+0j)
11600,0j,(11.134257038319802+0j),(-7.08861420330447+0j),(0.8039686401500518+0j),(2.387714530969392+0j),(10.97868846972695+0j)
11601,(7+0j),(-4.382559243504781+0j),(-0.07149401290273566+0j),(5.443699174610551+0j),(-2.3787821848082773+0j),(4.4409452748548865+0j)
11602,(4+0j),(7.1555407303101095+0j),(-2.5913335284779686+0j),(-7.882270608778382+0j),(-2.786694339635383+0j),(-2.9591871499155578+0j)
11603,(3+0j),(-0.676272623397058+0j),(2.415527047184173+0j),(-0.6796302947214446+0j),(1.1535998645601506+0j),(-1.1012242382979405+0j)
11604,(4+0j),(-0.26624255222739124+0j),(3.270379498517717+0j),(-7.985384340958945+0j),(-5.276167407883064+0j),(-3.738233292359546+0j)
11605,(9+0j),(-2.6088707889475145+0j),(-5.635737615204303+0j),(-5.803198782936712+0j),(-1.1391473566678547+0j),(-4.992587806403256+0j)
11606,(4+0j),(8.70318151226909+0j),(-3.8986391756874634+0j),(-2.2922133495110577+0j),(-5.659647615541241+0j),(-2.1235593356356164+0j)
11607,(7+0j),(-2.095534386921414+0j),(-18.63362212089341+0j),(-9.41279461143736+0j),(5.21633860409009+0j),(-1.6152898580528572+0j)
11608,(5+0j),(-3.8723808640631665+0j),(4.94632613071469+0j),(-3.719101626434874+0j),(-1.6641609848584575+0j),(4.31379294151638+0j)
11609,(7+0j),(-6.654472934740527+0j),(-4.444919476522342+0j),(-2.3747585234629227+0j),(2.9069515899581817+0j),(2.9074319512157696+0j)
11610,(7+0j),(-4.905168935723475+0j),(-6.555682549591368+0j),(-0.6336762335821033+0j),(-1.0968711122547807+0j),(1.2585569180710348+0j)
11611,(7+0j),(1.1627399321665866+0j),(3.1755686757957284+0j),(-6.557303440237925+0j),(2.9151728529889627+0j),(2.7660130026354866+0j)
11612,0j,(14.460566657395264+0j),(-3.188144920643137+0j),(5.740327976886863+0j),(2.565906291140743+0j),(10.959422447079318+0j)
11613,(6+0j),(-6.091528565309042+0j),(2.506980295844041+0j),(2.4952593886094814+0j),(-3.1708054261741867+0j),(0.1619779230919836+0j)
11614,(3+0j),(-3.9579581855312385+0j),(-2.852402445733019+0j),(1.9833982473543559+0j),(4.866764456113411+0j),(-0.537568959141318+0j)
11615,(2+0j),(8.655289385127482+0j),(-1.896724600959724+0j),(10.00329678367608+0j),(0.7581718077687963+0j),(-2.2199615581728747+0j)
11616,(2+0j),(-1.2899554764384171+0j),(-6.434880859124168+0j),(9.293775460437583+0j),(2.6774995944668225+0j),(0.14279577176851463+0j)
11617,(1+0j),(-7.889541901398256+0j),(0.5775426902713734+0j),(2.164718936129948+0j),(-2.1957637744588956+0j),(5.176203184842566+0j)
11618,(6+0j),(11.639587801706146+0j),(0.485096773365497+0j),(2.376455157367976+0j),(-14.440051165695076+0j),(-3.4033170871199636+0j)
11619,(2+0j),(8.233317851253863+0j),(6.407480053878651+0j),(-1.5500314231580379+0j),(-2.5740200115492935+0j),(-3.863340696937606+0j)
11620,(8+0j),(-4.8944447560408+0j),(0.1529973968765561+0j),(-1.2946804100327063+0j),(-1.2530725325307301+0j),(1.0141572412497843+0j)
11621,(1+0j),(-7.449221257126209+0j),(0.3190011379337589+0j),(1.7274992697257223+0j),(-2.3475538220001875+0j),(4.825627952462546+0j)
11622,(8+0j),(-1.1452223411897298+0j),(4.818742265733942+0j),(2.6283206968698067+0j),(2.3757689340485735+0j),(-1.6364363061928806+0j)
11623,(8+0j),(-3.0250181967932206+0j),(4.088570339630487+0j),(-5.107377700417113+0j),(-0.05721875790785434+0j),(-2.2810771370183005+0j)
11624,(8+0j),(-2.4380590631602432+0j),(-2.796531449553748+0j),(4.1572900295300705+0j),(3.930366717178636+0j),(-2.6470434327460364+0j)
11625,0j,(0.055005982858180834+0j),(-2.8075589817818303+0j),(3.056661135887624+0j),(0.4017288619728814+0j),(-7.0600284631869625+0j)
11626,0j,(12.783368493945426+0j),(5.610553919594039+0j),(-10.30782543536541+0j),(-3.039343187991725+0j),(10.310505121782976+0j)
11627,(7+0j),(-4.416684114076696+0j),(-0.2901469458726856+0j),(-6.243899734899061+0j),(0.8923539071356303+0j),(4.826941681592633+0j)
11628,(9+0j),(-3.924913292291751+0j),(-3.318482800027165+0j),(-4.1655578907635595+0j),(-1.6450429474288577+0j),(2.313111742596324+0j)
11629,(7+0j),(-4.731561382950042+0j),(1.016116580743071+0j),(-0.5975238828622776+0j),(1.627281964780452+0j),(3.265671081597345+0j)
11630,(7+0j),(-3.632829558925602+0j),(-8.36779701991478+0j),(-5.850729438834827+0j),(0.7276106885249488+0j),(-3.4183061132056567+0j)
11631,(9+0j),(-7.580375213386364+0j),(-0.09403529673826849+0j),(-5.358578407622139+0j),(-0.6680365401525208+0j),(-0.821429020926796+0j)
11632,(3+0j),(-4.1404785334531695+0j),(1.6338453981254502+0j),(4.924256970388708+0j),(-0.49459003516421585+0j),(2.7478528193926413+0j)
11633,(1+0j),(-6.491172646345951+0j),(-0.4089231248148341+0j),(1.9374430573813002+0j),(-0.6535936626240764+0j),(1.6341411517219255+0j)
11634,(5+0j),(7.48621644327421+0j),(1.546316607376763+0j),(1.6917506668592233+0j),(4.2032918830247645+0j),(-3.2945581422435133+0j)
11635,(8+0j),(-2.680098660827926+0j),(-1.151961029773688+0j),(2.567783544762426+0j),(4.630383241202547+0j),(-1.9366746552754013+0j)
11636,(7+0j),(-7.534831191259173+0j),(-3.8066368600669693+0j),(-2.580827413342055+0j),(0.9396515627268852+0j),(3.7645581346774137+0j)
11637,(7+0j),(-5.567866121497611+0j),(-5.363298886377265+0j),(-0.03254684652842545+0j),(3.2188425928533775+0j),(0.45900415689394736+0j)
11638,(3+0j),(1.2151089115676474+0j),(5.117576610184131+0j),(6.27217223555092+0j),(8.94720870562737+0j),(-1.6548649308147334+0j)
11639,(5+0j),(-2.8774546318021614+0j),(2.4099543241726327+0j),(-0.016837160373395516+0j),(6.704595070794616+0j),(-3.700862706672397+0j)
11640,(2+0j),(-2.0867309430698064+0j),(-1.5517005289293329+0j),(-0.03061827860186674+0j),(-6.868996933427032+0j),(4.569295677945579+0j)
11641,(7+0j),(-7.439041501963406+0j),(1.4334730526842625+0j),(3.4193219206994296+0j),(-1.2238837616924563+0j),(3.733942074681297+0j)
11642,(8+0j),(-5.61395791442247+0j),(-4.820540812593053+0j),(0.4056056113137773+0j),(2.038070415777097+0j),(-0.7220405914035831+0j)
11643,(1+0j),(-7.596652977655584+0j),(2.051074101624205+0j),(3.1542569391282202+0j),(-1.5629299102221363+0j),(6.797883076638153+0j)
11644,(6+0j),(2.5222360378705204+0j),(3.7025404351454028+0j),(-0.06379122329817995+0j),(0.09446028774756017+0j),(-6.840486283594117+0j)
11645,(9+0j),(-1.181166457444918+0j),(1.8502906532205354+0j),(-8.360945286937051+0j),(0.86402048618717+0j),(-1.6976948695010246+0j)
11646,(9+0j),(-5.396356381024647+0j),(1.5222694663156375+0j),(-4.673264351292089+0j),(-0.5808197571878299+0j),(-1.8783607768348722+0j)
11647,0j,(11.924704387707491+0j),(-1.3818262142177489+0j),(-5.113183852885377+0j),(6.620090579914864+0j),(0.2596587431451445+0j)
11648,(9+0j),(-0.48235736319516265+0j),(-0.32807318049204964+0j),(-5.028066787258859+0j),(-4.260711821539378+0j),(-3.332529342501443+0j)
11649,(6+0j),(-3.612944814509288+0j),(4.747639096600962+0j),(2.4567949927549693+0j),(-8.311256619674378+0j),(-3.2673589631121285+0j)
11650,(1+0j),(-8.049660564745166+0j),(0.326047561451327+0j),(1.9326330024411935+0j),(-0.35234096326426917+0j),(2.594604062323781+0j)
11651,(1+0j),(-8.548106803575735+0j),(0.7907022002315874+0j),(2.1513989915599128+0j),(-1.892042589794153+0j),(6.092568471452303+0j)
11652,(6+0j),(-3.1504827733208103+0j),(2.4037054507312265+0j),(1.9532286206417198+0j),(-8.435696783568615+0j),(-8.866107233053969+0j)
11653,(6+0j),(5.18067016224779+0j),(1.9417381623812733+0j),(0.1545377004799708+0j),(-10.194151665849473+0j),(-4.086610758481287+0j)
11654,(5+0j),(-4.031373391742794+0j),(4.397273585043088+0j),(1.7659245729972135+0j),(0.5609913827126943+0j),(0.48546027719291995+0j)
11655,(1+0j),(-7.616313151345085+0j),(3.936198456295512+0j),(3.455015379607807+0j),(-1.4047478476942046+0j),(5.363838492501072+0j)
11656,0j,(10.71084183255972+0j),(-8.796655137476074+0j),(3.72424754882832+0j),(2.2285269966927093+0j),(0.557607012633995+0j)
11657,(2+0j),(7.18042211087452+0j),(3.2679676028316873+0j),(-5.215763532912384+0j),(-5.945585581962588+0j),(1.8184902837220467+0j)
11658,(9+0j),(-0.2171829970106822+0j),(-5.196843652554129+0j),(-3.7867075225486815+0j),(-2.466588607961383+0j),(-1.6720620222169367+0j)
11659,0j,(14.480818598128273+0j),(-13.664781489223639+0j),(6.539229285646589+0j),(5.319813728413939+0j),(7.743790707630316+0j)
11660,0j,(14.216675904840047+0j),(7.486578214274536+0j),(-7.175655700852446+0j),(3.2629990705866168+0j),(2.431395680335509+0j)
11661,(2+0j),(4.655290425269478+0j),(-3.7619537569144077+0j),(6.50774658186313+0j),(6.937528129812106+0j),(-1.8675953004297603+0j)
11662,(2+0j),(-2.682938564806687+0j),(0.3975405221296166+0j),(4.07211313875595+0j),(-7.925830381604564+0j),(0.1620105021199911+0j)
11663,(3+0j),(-3.176543268614842+0j),(-0.5028570590455949+0j),(5.487670168773419+0j),(3.6229803358462647+0j),(1.2646891492040702+0j)
11664,(4+0j),(-0.4644783310906847+0j),(-7.071694180997265+0j),(-5.967514296596656+0j),(-1.1539596762424145+0j),(-4.314076267928402+0j)
11665,(6+0j),(-0.06787689461255611+0j),(4.648559538298049+0j),(1.167405216274405+0j),(-8.134459827396732+0j),(-5.994628821429585+0j)
11666,(7+0j),(-2.1760093061857217+0j),(-4.184994093938506+0j),(-5.537679419749404+0j),(-1.5663988861502496+0j),(-3.5237945449329358+0j)
11667,(4+0j),(0.27967920026565307+0j),(3.5936072234323104+0j),(-7.350921284811751+0j),(-7.42073458613166+0j),(-1.0969593568327098+0j)
11668,(3+0j),(-2.3477495220512514+0j),(-0.14822396056585335+0j),(9.028472162154841+0j),(4.992266699117886+0j),(-1.6726873484027582+0j)
11669,(9+0j),(0.5146163505235523+0j),(-7.988028952502176+0j),(-2.44377508587832+0j),(-1.9533993663411624+0j),(-4.754616560874839+0j)
11670,(3+0j),(-0.13679778341549728+0j),(2.2943255080483955+0j),(6.8610203623490555+0j),(8.35402782016031+0j),(-2.2953282143928613+0j)
11671,(9+0j),(-7.106941527133364+0j),(0.3844404008945133+0j),(-1.3535833892675668+0j),(-2.1403383255963178+0j),(1.5615582212324208+0j)
11672,(9+0j),(-6.878734419823034+0j),(1.414875404360931+0j),(-0.9980218797648787+0j),(1.7713051125618762+0j),(1.2529493232088085+0j)
11673,(4+0j),(-2.2379399674762315+0j),(-4.339855312227319+0j),(-4.205992241406769+0j),(1.3876780984597095+0j),(-8.167279896738549+0j)
11674,(7+0j),(-4.454831697560517+0j),(-2.451608883561588+0j),(-8.94536564649228+0j),(-0.47459373356686985+0j),(3.3826269906240607+0j)
11675,(9+0j),(-3.750350806679399+0j),(4.670144658785916+0j),(-7.510616099940221+0j),(2.323438210364555+0j),(-1.124514765560179+0j)
11676,(1+0j),(-6.450079263457644+0j),(4.207238399681969+0j),(3.361971564756265+0j),(-0.7577111550242863+0j),(5.3313490116313345+0j)
11677,(7+0j),(-1.936064220449168+0j),(-6.36806215995479+0j),(-4.1231544356016+0j),(-0.7144614504038419+0j),(-0.7941576677205731+0j)
11678,(1+0j),(-4.353114599980861+0j),(-1.1674593442108534+0j),(3.6360175214963575+0j),(-1.3731176734819+0j),(1.6673567926798412+0j)
11679,0j,(9.56971533698303+0j),(-1.6318365084086655+0j),(-6.303779529166881+0j),(-9.942843701844042+0j),(7.584429694168389+0j)
11680,(7+0j),(-7.207244608886254+0j),(1.3060295992369535+0j),(-3.820767559958983+0j),(-0.8039493132440777+0j),(4.358089629161242+0j)
11681,(8+0j),(-2.3037338879505476+0j),(5.706165000215104+0j),(-2.7143988114968076+0j),(2.436121377449883+0j),(-1.3525574210691398+0j)
11682,(7+0j),(-6.443568055712924+0j),(-4.2643082375781+0j),(-6.1634944062086845+0j),(1.8670581108252544+0j),(1.5407520959768812+0j)
11683,(5+0j),(-3.6308355549326037+0j),(1.0975660242077283+0j),(-0.8454600534295217+0j),(3.630189225475799+0j),(0.08897855090013539+0j)
11684,0j,(11.421344539975737+0j),(4.533285488600202+0j),(-3.8719495007645124+0j),(5.058556449916347+0j),(-6.544586025044361+0j)
11685,(1+0j),(-7.471027678149983+0j),(3.647990860823854+0j),(4.674029388695813+0j),(-0.864557600021319+0j),(6.1631677483282195+0j)
11686,(7+0j),(2.205748696805152+0j),(1.4773056864852159+0j),(-7.668004939202861+0j),(4.420630500010408+0j),(3.5704380215369627+0j)
11687,(9+0j),(8.369607455222475+0j),(-10.019993388329608+0j),(-0.45061790860419937+0j),(-0.9466845605953945+0j),(4.10239381479471+0j)
11688,(1+0j),(-8.197825329054503+0j),(1.1626492332727185+0j),(2.2023721141705703+0j),(-0.6027755191053435+0j),(7.141544140675237+0j)
11689,(6+0j),(-5.948688038872532+0j),(3.386086559753206+0j),(2.6473371123385814+0j),(-3.550857596247697+0j),(-0.5145757606491379+0j)
11690,(6+0j),(8.429695524499746+0j),(7.520583422274017+0j),(0.6013494762662323+0j),(-10.374367908365352+0j),(-5.81776209656917+0j)
11691,(5+0j),(5.56971897144274+0j),(9.20650429486269+0j),(1.2089131840710028+0j),(7.204789924715512+0j),(-8.072655284327446+0j)
11692,(5+0j),(-3.539581250456447+0j),(6.602469906684809+0j),(-3.7982835906117827+0j),(2.761618972429514+0j),(4.278574738168704+0j)
11693,(8+0j),(-2.792420097805292+0j),(4.122286981344747+0j),(-0.07256148587978352+0j),(6.936150456009077+0j),(-1.8384996011807242+0j)
11694,(9+0j),(-5.69877429951697+0j),(1.953792990664777+0j),(-6.459784507133972+0j),(-0.6987784368472865+0j),(-1.2619377113895403+0j)
11695,(4+0j),(8.845484196116084+0j),(0.8328328253762908+0j),(-5.739307991387352+0j),(-7.120495281919985+0j),(-0.1438674262220735+0j)
11696,(2+0j),(10.89890024619398+0j),(8.165821336519473+0j),(3.2622814490877152+0j),(0.17966876795816744+0j),(-1.046392446118968+0j)
11697,(6+0j),(6.761074092809095+0j),(1.2971061437684652+0j),(2.8275396782205755+0j),(-8.865880469825198+0j),(-4.296029403027867+0j)
11698,(7+0j),(-3.6798237374340648+0j),(-4.686821833759228+0j),(-1.897593086804829+0j),(2.312856337404096+0j),(1.2910542506583216+0j)
11699,(9+0j),(-7.458253224138359+0j),(-1.7701704933603197+0j),(-5.397531596332024+0j),(-0.6364901374037018+0j),(-2.447856031689795+0j)
11700,(3+0j),(-0.23999883655504792+0j),(1.5805010117231741+0j),(6.270835054367352+0j),(7.463100919311264+0j),(-3.085319447300268+0j)
11701,(7+0j),(0.881929195714162+0j),(-5.398976520152929+0j),(-7.004260120728862+0j),(-2.228498615563512+0j),(6.317594292661534+0j)
11702,(1+0j),(-7.402104189943424+0j),(2.235233011620253+0j),(4.22489130397798+0j),(-3.1183891140278766+0j),(4.836399589299396+0j)
11703,(9+0j),(-7.533485530938543+0j),(-0.6033851797423331+0j),(-3.5430383575326507+0j),(-1.673003928899961+0j),(-2.4671993333123385+0j)
11704,(7+0j),(-7.496597862511712+0j),(-2.369714014020589+0j),(-6.788477262879656+0j),(0.4765377349381621+0j),(1.4444571278317417+0j)
11705,(2+0j),(3.376391665991622+0j),(3.852529334043503+0j),(5.208785585972042+0j),(-3.753950450990213+0j),(-5.760755906063285+0j)
11706,(1+0j),(-7.498996841022667+0j),(3.607120191138959+0j),(5.044993339964323+0j),(-1.5977482759939463+0j),(6.010955497923852+0j)
11707,0j,(-1.300179609755628+0j),(-1.4497631166410245+0j),(1.6752704709946449+0j),(-0.20056496807855634+0j),(-0.07099165712280171+0j)
11708,(5+0j),(0.730362079923067+0j),(-5.2978763067998305+0j),(1.464643866618259+0j),(4.8308105081237525+0j),(-5.551474735587542+0j)
11709,(6+0j),(14.446648154058181+0j),(-3.21837472034241+0j),(7.6365876080492425+0j),(-12.777742360621575+0j),(-1.8342181882470046+0j)
11710,(1+0j),(-6.9679863426724475+0j),(0.3171617232426018+0j),(1.9189235496406736+0j),(-0.1430836433878231+0j),(0.8440985157895806+0j)
11711,(2+0j),(-0.8062565861476539+0j),(6.148414349290467+0j),(2.4520760394661005+0j),(-6.277967594123146+0j),(0.5407967007168677+0j)
11712,(6+0j),(-0.01356293578726284+0j),(2.203939993963475+0j),(2.585037933176096+0j),(-2.7268256767972696+0j),(-5.551068528909624+0j)
11713,(7+0j),(-6.546254975823111+0j),(-5.4236714143758125+0j),(-5.97372841731542+0j),(0.8075631723802209+0j),(2.706634338334311+0j)
11714,(5+0j),(10.156058083898463+0j),(8.750011267422941+0j),(6.996633775524829+0j),(-0.1764319409756353+0j),(-5.720019508135271+0j)
11715,(2+0j),(-0.31859337533050647+0j),(1.8673518830806177+0j),(11.531535880206373+0j),(-5.1168364525649315+0j),(3.2097913676127803+0j)
11716,(2+0j),(8.530357368364625+0j),(6.484689982703249+0j),(7.035324972217218+0j),(-3.958736833408312+0j),(-2.1158713613388387+0j)
11717,(5+0j),(-1.8820748135586245+0j),(0.29402821983248956+0j),(-0.4106722651889093+0j),(6.893007871946331+0j),(-5.144210149627702+0j)
11718,(4+0j),(-0.531653623685581+0j),(2.1194301471048558+0j),(-6.264874217945016+0j),(-2.1275733986771113+0j),(-0.4277821168359397+0j)
11719,(7+0j),(-8.11038636056919+0j),(0.42668177400896506+0j),(-2.6074962446260157+0j),(0.3118830666207387+0j),(3.3523882466076462+0j)
11720,(6+0j),(6.337897711573909+0j),(-7.013456881547259+0j),(2.965017497857217+0j),(-8.088612608344784+0j),(13.415690011970428+0j)
11721,(1+0j),(-7.556276661233999+0j),(1.0789642967502686+0j),(2.498199977093894+0j),(-2.01975466978047+0j),(5.322879428937925+0j)
11722,(9+0j),(-4.0338281636535385+0j),(-1.4543648177811679+0j),(-6.805785753159093+0j),(-1.6964890367251537+0j),(0.3890177927303189+0j)
11723,(2+0j),(-0.8863506424715207+0j),(2.689035654097833+0j),(12.890710027294201+0j),(-2.077238087070778+0j),(2.330845889946144+0j)
11724,(1+0j),(-7.130346759922899+0j),(0.44973779868180824+0j),(1.9454267017360058+0j),(-1.9594194226947705+0j),(3.535425254369772+0j)
11725,0j,(5.868324921644167+0j),(9.931352028485781+0j),(-4.782242073760086+0j),(1.1125454868439695+0j),(-1.4254914113656705+0j)
11726,(4+0j),(6.9351765853359515+0j),(1.0110160942870903+0j),(-3.1964155735739253+0j),(-5.681898919652974+0j),(-2.594683729549074+0j)
11727,(3+0j),(0.5857486276491026+0j),(2.4577462461658697+0j),(5.967349214681801+0j),(5.394876872013947+0j),(-2.5603925510996737+0j)
11728,(7+0j),(-0.7933054471792206+0j),(-4.378579399913805+0j),(-0.5041379365288071+0j),(0.04221653392007986+0j),(-1.562776057796667+0j)
11729,(1+0j),(-8.02331754610587+0j),(2.672915106888605+0j),(4.181406590038241+0j),(-1.8620604211461542+0j),(5.067339131781932+0j)
11730,(4+0j),(1.4044868400408184+0j),(-1.3127827477058416+0j),(-8.274153298581728+0j),(-2.29813382042495+0j),(-5.864074143815285+0j)
11731,(6+0j),(1.1183630293660638+0j),(3.3716666562452198+0j),(4.226143825209637+0j),(-4.725822863180687+0j),(-3.7361893827586092+0j)
11732,0j,(15.302989080988343+0j),(3.586742842533137+0j),(-6.118893980597011+0j),(1.7390746217814654+0j),(8.080746317551988+0j)
11733,(2+0j),(0.465303517064365+0j),(2.053833354191899+0j),(5.888792441991905+0j),(0.3809284658218388+0j),(-0.30247213682323654+0j)
11734,(7+0j),(-3.8961991221424537+0j),(1.428810644178429+0j),(3.5826970083953613+0j),(-1.7279735538609198+0j),(2.7966614170459465+0j)
11735,(7+0j),(-5.344079688870117+0j),(-0.7366844158588176+0j),(-7.489355623394428+0j),(-1.5721534227184395+0j),(6.554305797921698+0j)
11736,(6+0j),(6.899449980965963+0j),(-0.2339971865106351+0j),(1.5591685164464957+0j),(-12.493001923117555+0j),(-12.036132382486464+0j)
11737,(2+0j),(0.5029040263235215+0j),(3.4512370957788896+0j),(7.289528807797153+0j),(3.9297747020422893+0j),(-1.799203887775024+0j)
